Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,IsArrDelayed,IsDepDelayed
2008,1,8,2,708,715,809,820,XE,150,N16559,61,65,44,-11,-7,LGB,FAT,222,4,13,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,9,3,711,715,808,820,XE,150,N14568,57,65,40,-12,-4,LGB,FAT,222,5,12,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,10,4,715,715,824,820,XE,150,N16546,69,65,48,4,0,LGB,FAT,222,6,15,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,11,5,715,715,820,820,XE,150,N14568,65,65,45,0,0,LGB,FAT,222,5,15,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,12,6,708,715,806,820,XE,150,N16559,58,65,38,-14,-7,LGB,FAT,222,5,15,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,13,7,706,715,803,820,XE,150,N16559,57,65,43,-17,-9,LGB,FAT,222,4,10,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,14,1,712,715,810,820,XE,150,N19554,58,65,43,-10,-3,LGB,FAT,222,5,10,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,16,3,711,715,810,820,XE,150,N14907,59,65,44,-10,-4,LGB,FAT,222,4,11,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,17,4,717,715,831,820,XE,150,N17560,74,65,45,11,2,LGB,FAT,222,5,24,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,18,5,708,715,817,820,XE,150,N12552,69,65,42,-3,-7,LGB,FAT,222,5,22,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,19,6,714,715,809,820,XE,150,N13550,55,65,40,-11,-1,LGB,FAT,222,5,10,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,20,7,737,715,850,820,XE,150,N13550,73,65,40,30,22,LGB,FAT,222,3,30,0,"",0,22,0,8,0,0,YES,YES
2008,1,21,1,708,715,807,820,XE,150,N14568,59,65,41,-13,-7,LGB,FAT,222,6,12,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,22,2,712,715,813,820,XE,150,N13550,61,65,44,-7,-3,LGB,FAT,222,4,13,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,23,3,712,715,808,820,XE,150,N16561,56,65,40,-12,-3,LGB,FAT,222,7,9,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,24,4,713,715,828,820,XE,150,N13550,75,65,52,8,-2,LGB,FAT,222,5,18,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,711,715,826,820,XE,150,N16561,75,65,54,6,-4,LGB,FAT,222,4,17,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,26,6,705,715,802,820,XE,150,N14568,57,65,45,-18,-10,LGB,FAT,222,3,9,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,27,7,711,715,813,820,XE,150,N14568,62,65,42,-7,-4,LGB,FAT,222,4,16,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,28,1,704,715,807,820,XE,150,N11544,63,65,41,-13,-11,LGB,FAT,222,6,16,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,711,715,811,820,XE,150,N14568,60,65,47,-9,-4,LGB,FAT,222,4,9,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,30,3,713,715,828,820,XE,150,N15555,75,65,46,8,-2,LGB,FAT,222,4,25,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,31,4,709,715,815,820,XE,150,N11547,66,65,52,-5,-6,LGB,FAT,222,5,9,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,1,2,1615,1550,1716,1659,XE,151,N14568,61,69,46,17,25,FAT,LGB,222,6,9,0,"",0,17,0,0,0,0,YES,YES
2008,1,2,3,1556,1550,1655,1659,XE,151,N14568,59,69,45,-4,6,FAT,LGB,222,5,9,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,3,4,1550,1550,1650,1659,XE,151,N14568,60,69,47,-9,0,FAT,LGB,222,3,10,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,4,5,1546,1550,1654,1659,XE,151,N14568,68,69,51,-5,-4,FAT,LGB,222,7,10,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,5,6,1543,1550,1642,1659,XE,151,N14568,59,69,45,-17,-7,FAT,LGB,222,7,7,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,6,7,1604,1550,1703,1659,XE,151,N14568,59,69,46,4,14,FAT,LGB,222,5,8,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,7,1,1546,1550,1641,1659,XE,151,N14568,55,69,43,-18,-4,FAT,LGB,222,5,7,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,8,2,1549,1550,1655,1659,XE,151,N16559,66,69,51,-4,-1,FAT,LGB,222,4,11,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,9,3,1540,1550,1638,1659,XE,151,N14568,58,69,47,-21,-10,FAT,LGB,222,4,7,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,10,4,1543,1550,1640,1659,XE,151,N16546,57,69,46,-19,-7,FAT,LGB,222,4,7,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,11,5,1542,1550,1638,1659,XE,151,N14568,56,69,43,-21,-8,FAT,LGB,222,5,8,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,13,7,1601,1550,1657,1659,XE,151,N16559,56,69,44,-2,11,FAT,LGB,222,4,8,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,14,1,1540,1550,1637,1659,XE,151,N19554,57,69,45,-22,-10,FAT,LGB,222,4,8,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,15,2,1656,1550,1802,1659,XE,151,N11551,66,69,42,63,66,FAT,LGB,222,10,14,0,"",0,7,0,0,0,56,YES,YES
2008,1,16,3,1548,1550,1647,1659,XE,151,N14907,59,69,43,-12,-2,FAT,LGB,222,5,11,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,17,4,1557,1550,1701,1659,XE,151,N17560,64,69,48,2,7,FAT,LGB,222,4,12,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,18,5,1603,1550,1700,1659,XE,151,N12552,57,69,49,1,13,FAT,LGB,222,3,5,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,20,7,1540,1550,1634,1659,XE,151,N13550,54,69,44,-25,-10,FAT,LGB,222,3,7,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,21,1,1708,1550,1805,1659,XE,151,N14568,57,69,43,66,78,FAT,LGB,222,4,10,0,"",0,66,0,0,0,0,YES,YES
2008,1,22,2,1549,1550,1700,1659,XE,151,N13550,71,69,45,1,-1,FAT,LGB,222,13,13,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,23,3,1540,1550,1646,1659,XE,151,N16561,66,69,53,-13,-10,FAT,LGB,222,5,8,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,24,4,1547,1550,1657,1659,XE,151,N13550,70,69,49,-2,-3,FAT,LGB,222,5,16,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1549,1550,1648,1659,XE,151,N16561,59,69,46,-11,-1,FAT,LGB,222,5,8,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,27,7,1757,1550,1902,1659,XE,151,N14568,65,69,49,123,127,FAT,LGB,222,3,13,0,"",0,8,0,0,0,115,YES,YES
2008,1,28,1,1559,1550,1659,1659,XE,151,N11544,60,69,47,0,9,FAT,LGB,222,3,10,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1545,1550,1645,1659,XE,151,N14568,60,69,46,-14,-5,FAT,LGB,222,4,10,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,30,3,1541,1550,1637,1659,XE,151,N15555,56,69,42,-22,-9,FAT,LGB,222,3,11,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,31,4,1547,1550,1647,1659,XE,151,N11547,60,69,47,-12,-3,FAT,LGB,222,4,9,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,1,2,1406,1415,1507,1520,XE,152,N14568,61,65,43,-13,-9,LGB,FAT,222,10,8,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,2,3,1437,1415,1529,1520,XE,152,N14568,52,65,39,9,22,LGB,FAT,222,4,9,0,"",0,NA,NA,NA,NA,NA,NO,YES
2008,1,3,4,1405,1415,1508,1520,XE,152,N14568,63,65,47,-12,-10,LGB,FAT,222,7,9,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,4,5,1405,1415,1524,1520,XE,152,N14568,79,65,56,4,-10,LGB,FAT,222,4,19,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,5,6,1410,1415,1507,1520,XE,152,N14568,57,65,44,-13,-5,LGB,FAT,222,3,10,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,6,7,1414,1415,1520,1520,XE,152,N14568,66,65,44,0,-1,LGB,FAT,222,5,17,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,7,1,1413,1415,1513,1520,XE,152,N14568,60,65,40,-7,-2,LGB,FAT,222,10,10,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,8,2,1406,1415,1509,1520,XE,152,N16559,63,65,44,-11,-9,LGB,FAT,222,10,9,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,9,3,1409,1415,1510,1520,XE,152,N14568,61,65,44,-10,-6,LGB,FAT,222,5,12,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,10,4,1412,1415,1510,1520,XE,152,N16546,58,65,44,-10,-3,LGB,FAT,222,5,9,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,11,5,1408,1415,1510,1520,XE,152,N14568,62,65,41,-10,-7,LGB,FAT,222,8,13,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,13,7,1414,1415,1516,1520,XE,152,N16559,62,65,42,-4,-1,LGB,FAT,222,11,9,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,14,1,1410,1415,1508,1520,XE,152,N19554,58,65,42,-12,-5,LGB,FAT,222,6,10,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,15,2,1524,1415,1624,1520,XE,152,N11551,60,65,44,64,69,LGB,FAT,222,3,13,0,"",0,0,0,0,0,64,YES,YES
2008,1,16,3,1409,1415,1505,1520,XE,152,N14907,56,65,44,-15,-6,LGB,FAT,222,3,9,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,17,4,1408,1415,1510,1520,XE,152,N17560,62,65,42,-10,-7,LGB,FAT,222,9,11,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,18,5,1411,1415,1508,1520,XE,152,N12552,57,65,40,-12,-4,LGB,FAT,222,4,13,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,20,7,1410,1415,1506,1520,XE,152,N13550,56,65,43,-14,-5,LGB,FAT,222,5,8,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,21,1,1407,1415,1506,1520,XE,152,N14568,59,65,44,-14,-8,LGB,FAT,222,4,11,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,22,2,1411,1415,1514,1520,XE,152,N13550,63,65,45,-6,-4,LGB,FAT,222,5,13,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,23,3,1410,1415,1509,1520,XE,152,N16561,59,65,37,-11,-5,LGB,FAT,222,9,13,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,24,4,1407,1415,1513,1520,XE,152,N13550,66,65,48,-7,-8,LGB,FAT,222,4,14,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1405,1415,1515,1520,XE,152,N16561,70,65,46,-5,-10,LGB,FAT,222,13,11,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,27,7,1619,1415,1724,1520,XE,152,N14568,65,65,44,124,124,LGB,FAT,222,5,16,0,"",0,0,124,0,0,0,YES,YES
2008,1,28,1,1430,1415,1531,1520,XE,152,N11544,61,65,47,11,15,LGB,FAT,222,4,10,0,"",0,NA,NA,NA,NA,NA,NO,YES
2008,1,29,2,1405,1415,1506,1520,XE,152,N14568,61,65,49,-14,-10,LGB,FAT,222,3,9,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,30,3,1410,1415,1511,1520,XE,152,N15555,61,65,47,-9,-5,LGB,FAT,222,5,9,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,31,4,1408,1415,1515,1520,XE,152,N11547,67,65,48,-5,-7,LGB,FAT,222,10,9,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,1,2,703,700,813,817,XE,16,N11193,190,197,164,-4,3,SAT,ONT,1167,18,8,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,2,3,658,700,759,817,XE,16,N14162,181,197,157,-18,-2,SAT,ONT,1167,6,18,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,3,4,704,700,821,817,XE,16,N11191,197,197,176,4,4,SAT,ONT,1167,4,17,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,4,5,655,700,812,817,XE,16,N12163,197,197,174,-5,-5,SAT,ONT,1167,6,17,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,5,6,700,700,818,817,XE,16,N14198,198,197,174,1,0,SAT,ONT,1167,6,18,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,6,7,1030,700,1136,817,XE,16,N14203,186,197,172,199,210,SAT,ONT,1167,6,8,0,"",0,7,0,0,0,192,YES,YES
2008,1,7,1,700,700,821,817,XE,16,N11199,201,197,178,4,0,SAT,ONT,1167,4,19,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,8,2,650,700,817,817,XE,16,N14204,207,197,181,0,-10,SAT,ONT,1167,16,10,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,9,3,657,700,805,817,XE,16,N12166,188,197,170,-12,-3,SAT,ONT,1167,4,14,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,10,4,656,700,804,817,XE,16,N11194,188,197,164,-13,-4,SAT,ONT,1167,6,18,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,11,5,654,700,809,817,XE,16,N11192,195,197,173,-8,-6,SAT,ONT,1167,6,16,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,12,6,701,700,811,817,XE,16,N14198,190,197,172,-6,1,SAT,ONT,1167,6,12,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,13,7,653,700,807,817,XE,16,N14198,194,197,180,-10,-7,SAT,ONT,1167,5,9,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,14,1,657,700,819,817,XE,16,N14204,202,197,162,2,-3,SAT,ONT,1167,3,37,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,15,2,654,700,754,817,XE,16,N12166,180,197,168,-23,-6,SAT,ONT,1167,4,8,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,16,3,659,700,812,817,XE,16,N12163,193,197,176,-5,-1,SAT,ONT,1167,5,12,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,17,4,657,700,802,817,XE,16,N14186,185,197,165,-15,-3,SAT,ONT,1167,5,15,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,18,5,655,700,827,817,XE,16,N11164,212,197,198,10,-5,SAT,ONT,1167,5,9,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,19,6,651,700,745,817,XE,16,N14203,174,197,160,-32,-9,SAT,ONT,1167,6,8,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,20,7,658,700,758,817,XE,16,N27190,180,197,166,-19,-2,SAT,ONT,1167,3,11,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,21,1,658,700,808,817,XE,16,N27200,190,197,170,-9,-2,SAT,ONT,1167,5,15,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,22,2,653,700,822,817,XE,16,N11199,209,197,183,5,-7,SAT,ONT,1167,6,20,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,23,3,655,700,815,817,XE,16,N11192,200,197,176,-2,-5,SAT,ONT,1167,7,17,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,24,4,652,700,803,817,XE,16,N27200,191,197,172,-14,-8,SAT,ONT,1167,4,15,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1040,700,1205,817,XE,16,N11164,205,197,188,228,220,SAT,ONT,1167,4,13,0,"",0,220,0,8,0,0,YES,YES
2008,1,26,6,656,700,814,817,XE,16,N11164,198,197,183,-3,-4,SAT,ONT,1167,7,8,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,27,7,713,700,816,817,XE,16,N11194,183,197,168,-1,13,SAT,ONT,1167,5,10,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,28,1,658,700,814,817,XE,16,N11194,196,197,179,-3,-2,SAT,ONT,1167,4,13,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,657,700,816,817,XE,16,N14204,199,197,182,-1,-3,SAT,ONT,1167,4,13,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,30,3,650,700,815,817,XE,16,N13161,205,197,188,-2,-10,SAT,ONT,1167,3,14,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,31,4,657,700,809,817,XE,16,N12166,192,197,176,-8,-3,SAT,ONT,1167,7,9,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,1,2,853,845,1326,1318,XE,17,N11193,153,153,141,8,8,ONT,SAT,1167,5,7,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,2,3,915,845,1345,1318,XE,17,N14162,150,153,142,27,30,ONT,SAT,1167,3,5,0,"",0,27,0,0,0,0,YES,YES
2008,1,3,4,900,845,1330,1318,XE,17,N11191,150,153,134,12,15,ONT,SAT,1167,3,13,0,"",0,NA,NA,NA,NA,NA,NO,YES
2008,1,4,5,850,845,1319,1318,XE,17,N19554,149,153,138,1,5,ONT,SAT,1167,3,8,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,5,6,857,845,1326,1318,XE,17,N14198,149,153,136,8,12,ONT,SAT,1167,4,9,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,6,7,927,845,1353,1318,XE,17,N16178,146,153,131,35,42,ONT,SAT,1167,4,11,0,"",0,35,0,0,0,0,YES,YES
2008,1,7,1,1315,845,1739,1318,XE,17,N11191,144,153,132,261,270,ONT,SAT,1167,3,9,0,"",0,261,0,0,0,0,YES,YES
2008,1,8,2,844,845,1320,1318,XE,17,N11187,156,153,142,2,-1,ONT,SAT,1167,4,10,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,9,3,842,845,1314,1318,XE,17,N12166,152,153,135,-4,-3,ONT,SAT,1167,3,14,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,10,4,920,845,1356,1318,XE,17,N16559,156,153,144,38,35,ONT,SAT,1167,5,7,0,"",0,22,0,3,0,13,YES,YES
2008,1,11,5,927,845,1351,1318,XE,17,N14203,144,153,126,33,42,ONT,SAT,1167,3,15,0,"",0,33,0,0,0,0,YES,YES
2008,1,12,6,929,845,1404,1318,XE,17,N14562,155,153,138,46,44,ONT,SAT,1167,5,12,0,"",0,44,0,2,0,0,YES,YES
2008,1,13,7,852,845,1322,1318,XE,17,N16546,150,153,135,4,7,ONT,SAT,1167,3,12,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,14,1,842,845,1330,1318,XE,17,N14204,168,153,149,12,-3,ONT,SAT,1167,3,16,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,15,2,837,845,1312,1318,XE,17,N12166,155,153,142,-6,-8,ONT,SAT,1167,5,8,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,16,3,851,845,1319,1318,XE,17,N12163,148,153,134,1,6,ONT,SAT,1167,4,10,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,17,4,842,845,1348,1318,XE,17,N14186,186,153,148,30,-3,ONT,SAT,1167,5,33,0,"",0,0,0,30,0,0,YES,NO
2008,1,18,5,857,845,1339,1318,XE,17,N11164,162,153,148,21,12,ONT,SAT,1167,5,9,0,"",0,5,0,9,0,7,YES,NO
2008,1,19,6,839,845,1318,1318,XE,17,N14203,159,153,143,0,-6,ONT,SAT,1167,6,10,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,20,7,839,845,1309,1318,XE,17,N27190,150,153,138,-9,-6,ONT,SAT,1167,3,9,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,21,1,854,845,1320,1318,XE,17,N27200,146,153,133,2,9,ONT,SAT,1167,4,9,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,22,2,846,845,1319,1318,XE,17,N11199,153,153,135,1,1,ONT,SAT,1167,5,13,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,23,3,853,845,1323,1318,XE,17,N11192,150,153,137,5,8,ONT,SAT,1167,4,9,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,849,845,1332,1318,XE,17,N12163,163,153,130,14,4,ONT,SAT,1167,3,30,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,26,6,837,845,1314,1318,XE,17,N11164,157,153,139,-4,-8,ONT,SAT,1167,3,15,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,27,7,847,845,1319,1318,XE,17,N27190,152,153,135,1,2,ONT,SAT,1167,4,13,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,28,1,853,845,1313,1318,XE,17,N12195,140,153,128,-5,8,ONT,SAT,1167,4,8,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,842,845,1313,1318,XE,17,N14204,151,153,136,-5,-3,ONT,SAT,1167,4,11,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,30,3,842,845,1313,1318,XE,17,N13161,151,153,137,-5,-3,ONT,SAT,1167,3,11,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,31,4,846,845,1315,1318,XE,17,N12166,149,153,134,-3,1,ONT,SAT,1167,4,11,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,1,2,1359,1345,1525,1515,XE,17,N11193,86,90,71,10,14,SAT,TUL,483,5,10,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,2,3,1414,1345,1539,1515,XE,17,N14162,85,90,69,24,29,SAT,TUL,483,4,12,0,"",0,0,0,0,0,24,YES,YES
2008,1,3,4,1359,1345,1525,1515,XE,17,N11191,86,90,74,10,14,SAT,TUL,483,4,8,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,4,5,1338,1345,1505,1515,XE,17,N19554,87,90,66,-10,-7,SAT,TUL,483,3,18,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,5,6,1355,1345,1523,1515,XE,17,N14198,88,90,73,8,10,SAT,TUL,483,3,12,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,6,7,1421,1345,1538,1515,XE,17,N16178,77,90,62,23,36,SAT,TUL,483,3,12,0,"",0,2,0,0,0,21,YES,YES
2008,1,7,1,1806,1345,1925,1515,XE,17,N11191,79,90,63,250,261,SAT,TUL,483,3,13,0,"",0,2,0,0,0,248,YES,YES
2008,1,8,2,1342,1345,1457,1515,XE,17,N11187,75,90,62,-18,-3,SAT,TUL,483,4,9,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,9,3,1353,1345,1513,1515,XE,17,N12166,80,90,65,-2,8,SAT,TUL,483,4,11,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,10,4,1414,1345,1531,1515,XE,17,N16559,77,90,69,16,29,SAT,TUL,483,2,6,0,"",0,0,0,0,0,16,YES,YES
2008,1,11,5,1409,1345,1532,1515,XE,17,N14203,83,90,65,17,24,SAT,TUL,483,3,15,0,"",0,0,0,0,0,17,YES,YES
2008,1,12,6,1423,1345,1545,1515,XE,17,N14562,82,90,67,30,38,SAT,TUL,483,4,11,0,"",0,2,0,0,0,28,YES,YES
2008,1,13,7,1346,1345,1503,1515,XE,17,N16546,77,90,66,-12,1,SAT,TUL,483,3,8,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,14,1,1349,1345,1513,1515,XE,17,N14204,84,90,61,-2,4,SAT,TUL,483,4,19,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,15,2,1336,1345,1451,1515,XE,17,N12166,75,90,64,-24,-9,SAT,TUL,483,4,7,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,16,3,1343,1345,1509,1515,XE,17,N12163,86,90,63,-6,-2,SAT,TUL,483,4,19,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,17,4,1411,1345,1523,1515,XE,17,N14186,72,90,59,8,26,SAT,TUL,483,5,8,0,"",0,NA,NA,NA,NA,NA,NO,YES
2008,1,18,5,1358,1345,1506,1515,XE,17,N11164,68,90,56,-9,13,SAT,TUL,483,4,8,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,19,6,1339,1345,1508,1515,XE,17,N14203,89,90,70,-7,-6,SAT,TUL,483,4,15,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,20,7,1337,1345,1455,1515,XE,17,N27190,78,90,66,-20,-8,SAT,TUL,483,4,8,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,21,1,1349,1345,1508,1515,XE,17,N27200,79,90,69,-7,4,SAT,TUL,483,3,7,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,22,2,1341,1345,1459,1515,XE,17,N11199,78,90,61,-16,-4,SAT,TUL,483,5,12,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,23,3,1348,1345,1507,1515,XE,17,N11192,79,90,67,-8,3,SAT,TUL,483,4,8,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,24,4,NA,1345,NA,1515,XE,17,"",NA,90,NA,"","",SAT,TUL,483,NA,NA,1,A,0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1415,1345,1532,1515,XE,17,N12163,77,90,69,17,30,SAT,TUL,483,3,5,0,"",0,10,0,0,0,7,YES,YES
2008,1,26,6,1336,1345,1501,1515,XE,17,N11164,85,90,72,-14,-9,SAT,TUL,483,3,10,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,27,7,1359,1345,1518,1515,XE,17,N27190,79,90,67,3,14,SAT,TUL,483,3,9,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,28,1,1335,1345,1458,1515,XE,17,N12195,83,90,71,-17,-10,SAT,TUL,483,4,8,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,29,2,1338,1345,1457,1515,XE,17,N14204,79,90,63,-18,-7,SAT,TUL,483,5,11,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,30,3,1338,1345,1500,1515,XE,17,N13161,82,90,63,-15,-7,SAT,TUL,483,5,14,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,31,4,1338,1345,1453,1515,XE,17,N12166,75,90,64,-22,-7,SAT,TUL,483,4,7,0,"",0,NA,NA,NA,NA,NA,NO,NO
